Matchday,Date,HomeTeam,AwayTeam,FTHG,FTAG,Result,pH,pD,pA,ExpHomeGoals,ExpAwayGoals,ExpTotalGoals,TrainMatches
4,2023-02-11,Leicester,Tottenham,4.0,1.0,H,0.35463300065931447,0.2708699878710405,0.37449701146964504,1.4965162972749735,1.6531949838034457,3.149711281078419,440
4,2024-02-11,Aston Villa,Man United,1.0,2.0,A,0.35213325459080613,0.2713853797198505,0.3764813656893433,1.4912405787014003,1.640394268939337,3.131634847640737,440
4,2024-02-12,Crystal Palace,Chelsea,1.0,3.0,A,0.32173444261524276,0.2854386699543155,0.39282688743044186,1.153896010209371,1.4141133068814717,2.5680093170908425,440
4,2024-02-17,Man City,Chelsea,1.0,1.0,D,0.7272524360994731,0.18787443583897553,0.08487312806155148,3.054727774034081,0.7551629676602983,3.8098907416943795,440
4,2024-02-17,Tottenham,Wolves,1.0,2.0,A,0.482195855505813,0.25681429129124667,0.2609898532029403,2.085731871870592,1.40582580264132,3.4915576745119123,440
4,2024-02-17,Nott'm Forest,West Ham,2.0,0.0,H,0.46360708130441386,0.26758377069140715,0.2688091480041791,1.7899942548367458,1.2357601685150321,3.0257544233517777,440
4,2024-02-17,Brentford,Liverpool,1.0,4.0,A,0.3070186554503774,0.261526327297621,0.43145501725200164,1.5382249705285747,1.9849296841102366,3.5231546546388115,440
4,2024-02-17,Fulham,Aston Villa,1.0,2.0,A,0.3143256612338311,0.28655761094774007,0.3991167278184289,1.1510620767972337,1.3867802212775144,2.5378422980747484,440
4,2024-02-17,Burnley,Arsenal,0.0,5.0,A,0.1962288243954099,0.25804851107408944,0.5457226645305007,0.8050994020119117,1.8935936813579266,2.698693083369838,440
4,2024-02-17,Newcastle,Bournemouth,2.0,2.0,D,0.4454428068546259,0.25808052930099085,0.2964766638443833,2.0195401929545476,1.6831317006414805,3.702671893596028,440
4,2024-02-18,Sheffield United,Brighton,0.0,5.0,A,0.3046687021178184,0.28101938494017975,0.41431191294200187,1.0497501830310736,1.5352671469959587,2.585017330027032,440
4,2025-01-26,Fulham,Man United,0.0,1.0,A,0.27010139166784786,0.2679942541919304,0.4619043541402217,1.2204144989561243,1.7875007404294028,3.007915239385527,440
4,2025-02-01,Newcastle,Fulham,1.0,2.0,A,0.45358744433473247,0.26837282251280026,0.2780397331524673,1.7140541346605982,1.3376774048827649,3.051731539543363,440
4,2025-02-01,Wolves,Aston Villa,2.0,0.0,H,0.27878806090113184,0.27014829753177383,0.45106364156709433,1.1876858878086527,1.752359620550663,2.940045508359316,440
4,2025-02-01,Ipswich,Southampton,1.0,2.0,A,0.3783930311126298,0.273514309225523,0.3480926596618472,1.4847001833524753,1.533229181259385,3.0179293646118603,440
4,2025-02-01,Bournemouth,Liverpool,0.0,2.0,A,0.2515396760355191,0.24791276115081512,0.5005475628136657,1.4851441815056594,2.405938375803873,3.8910825573095322,440
4,2025-02-01,Nott'm Forest,Brighton,7.0,0.0,H,0.33540440792614146,0.2832662034169171,0.3813293886569414,1.157107077687627,1.449297060284597,2.6064041379722243,440
4,2025-02-01,Everton,Leicester,4.0,0.0,H,0.3555835807435005,0.3046725341787586,0.339743885077741,1.052111774475547,1.0739730129886043,2.1260847874641513,440
4,2025-02-02,Brentford,Tottenham,0.0,2.0,A,0.4638924973338154,0.2606198453844099,0.2754876572817747,1.9623481278183037,1.4517840649695162,3.41413219278782,440
4,2025-02-02,Man United,Crystal Palace,0.0,2.0,A,0.6314450463129936,0.2232305594236997,0.14532439426330673,2.5692471306240328,1.023076929737181,3.5923240603612134,440
4,2025-02-02,Arsenal,Man City,5.0,1.0,H,0.2923749009056881,0.2621613268141293,0.44546377228018275,1.449696943933972,1.9598969755321873,3.4095939194661593,440
5,2015-09-19,Aston Villa,West Brom,0.0,1.0,A,0.547889870109158,0.2530891711840261,0.19902095870681602,2.0220652846136558,0.9887428355965787,3.0108081202102346,550
5,2015-09-19,Bournemouth,Sunderland,2.0,0.0,H,0.4648161688694748,0.2618305567704807,0.2733532743600445,1.948243436719467,1.4003810688478888,3.348624505567356,550
5,2015-09-19,Chelsea,Arsenal,2.0,0.0,H,0.17801624208893407,0.2397478913650451,0.5822358665460208,0.8444831065686302,2.249506937688148,3.093990044256778,550
5,2015-09-19,Man City,West Ham,1.0,2.0,A,0.7671501980031942,0.1650496105283379,0.06780019146846798,4.016225981847404,0.8344887635146595,4.850714745362064,550
5,2015-09-19,Newcastle,Watford,1.0,2.0,A,0.5108612675157518,0.2676703152146322,0.22146841726961608,1.725646285343742,1.0134431414381775,2.7390894267819195,550
5,2015-09-19,Stoke,Leicester,2.0,2.0,D,0.36665896627733563,0.2855956471182217,0.3477453866044427,1.3011308601440388,1.3144949831946764,2.615625843338715,550
5,2015-09-19,Swansea,Everton,0.0,0.0,D,0.39766296297312553,0.30820314220053885,0.2941338948263357,1.051589411814989,0.9662975474668198,2.017886959281809,550
5,2015-09-20,Liverpool,Norwich,1.0,1.0,D,0.7125328712095199,0.19026537690753123,0.09720175188294894,3.2387376711024554,0.8484518897562772,4.087189560858732,550
5,2015-09-20,Southampton,Man United,2.0,3.0,A,0.22442490089061407,0.25173839362533523,0.5238367054840507,1.1222662433904291,2.154527457971227,3.2767937013616564,550
5,2015-09-20,Tottenham,Crystal Palace,1.0,0.0,H,0.4757429780535209,0.2685320759701497,0.25572494597632933,1.7625790980762175,1.1692355147383058,2.9318146128145233,550
5,2016-02-06,Southampton,West Ham,1.0,0.0,H,0.41610388143335086,0.26858906149476564,0.31530705707188345,1.725371569511663,1.5009820150276612,3.226353584539324,550
5,2016-02-06,Tottenham,Watford,1.0,0.0,H,0.514730015454125,0.2698380983586457,0.21543188618722933,1.7011811534017276,0.9087701928743297,2.6099513462760573,550
5,2016-02-06,Swansea,Crystal Palace,1.0,1.0,D,0.4372220685123521,0.29417941418681093,0.26859851730083695,1.2872759816055428,0.9720286638124741,2.259304645418017,550
5,2016-02-06,Stoke,Everton,0.0,3.0,A,0.31728911481414834,0.30974315963642285,0.3729677255494288,0.8741341971405469,1.1291068604888088,2.0032410576293556,550
5,2016-02-06,Man City,Leicester,1.0,3.0,A,0.7502910731795686,0.1731903371534745,0.07651858966695696,3.870252361092236,0.9746143195602621,4.844866680652498,550
5,2016-02-06,Liverpool,Sunderland,2.0,2.0,D,0.6848511291369199,0.2010364953868005,0.11411237547627961,3.1214065058182543,1.0230058550899934,4.144412360908248,550
5,2016-02-06,Aston Villa,Norwich,2.0,0.0,H,0.5195447336474129,0.261538006218129,0.21891726013445803,1.8726356072148918,1.036587209746763,2.9092228169616545,550
5,2016-02-06,Newcastle,West Brom,1.0,0.0,H,0.5475029336146136,0.24507529087929858,0.20742177550608787,2.3011050265201782,1.2026311978962738,3.503736224416452,550
5,2016-02-07,Bournemouth,Arsenal,0.0,2.0,A,0.15096582287578697,0.21938569349078751,0.6296484836334255,0.9283726055030423,2.726621582056178,3.6549941875592205,550
5,2016-02-07,Chelsea,Man United,1.0,1.0,D,0.3346036759584562,0.2834926195704329,0.3819037044711109,1.2661994679115791,1.4095162730963608,2.6757157410079397,550
5,2017-09-23,Everton,Bournemouth,2.0,1.0,H,0.37563089689332146,0.2869458146928623,0.33742328841381625,1.3196201449400349,1.2536290363181928,2.5732491812582277,550
5,2017-09-23,Man City,Crystal Palace,5.0,0.0,H,0.7282556790821212,0.18654955097394393,0.08519476994393492,3.1828918254976357,0.8421260383167556,4.025017863814392,550
5,2017-09-23,Leicester,Liverpool,2.0,3.0,A,0.15630951249567743,0.21657510637311805,0.6271153811312046,1.1222890142628972,2.9896408490722934,4.111929863335191,550
5,2017-09-23,Burnley,Huddersfield,0.0,0.0,D,0.49335186511907125,0.28905338974397915,0.21759474513694965,1.4094631313448807,0.7685802047524704,2.178043336097351,550
5,2017-09-23,Southampton,Man United,0.0,1.0,A,0.22442490089061407,0.25173839362533523,0.5238367054840507,1.1222662433904291,2.154527457971227,3.2767937013616564,550
5,2017-09-23,West Ham,Tottenham,2.0,3.0,A,0.28934719020705024,0.2604017851600763,0.4502510246328735,1.2804860275293874,2.012405195913384,3.2928912234427714,550
5,2017-09-23,Stoke,Chelsea,0.0,4.0,A,0.27352720105584283,0.2958947461892918,0.4305780527548654,0.8880456392443231,1.327846753386996,2.215892392631319,550
5,2017-09-23,Swansea,Watford,1.0,2.0,A,0.4714981861301032,0.3014888852409666,0.22701292862893024,1.242434816981679,0.7554942226416613,1.9979290396233402,550
5,2017-09-24,Brighton,Newcastle,1.0,0.0,H,0.4372178431868115,0.2643968835420263,0.29838527327116227,1.857989490084592,1.5125875580705492,3.370577048155141,550
5,2017-09-25,Arsenal,West Brom,2.0,0.0,H,0.7732467819259011,0.16150428965072747,0.06524892842337145,3.855419845111056,0.6028398545376057,4.458259699648662,550
5,2018-02-05,Watford,Chelsea,4.0,1.0,H,0.2650548535960581,0.29529429318697303,0.4396508532169689,0.8512001196458269,1.3473024532236482,2.198502572869475,550
5,2018-02-10,West Ham,Watford,2.0,0.0,H,0.399258116822642,0.29022240780499703,0.31051947537236096,1.2620984427975204,1.1710266437751933,2.433125086572714,550
5,2018-02-10,Tottenham,Arsenal,1.0,0.0,H,0.15965466083112345,0.2239381211998292,0.6164072179690474,0.9648215165447843,2.654233847429431,3.6190553639742156,550
5,2018-02-10,Swansea,Burnley,1.0,0.0,H,0.45411794242267567,0.2983582141043073,0.2475238434730171,1.2775277203799524,0.8378050899914454,2.115332810371398,550
5,2018-02-10,Stoke,Brighton,1.0,1.0,D,0.2753725590895323,0.2856518368381302,0.4389756040723375,1.0004691701966475,1.4644337640825733,2.4649029342792206,550
5,2018-02-10,Man City,Leicester,5.0,1.0,H,0.7502910731795686,0.1731903371534745,0.07651858966695696,3.870252361092236,0.9746143195602621,4.844866680652498,550
5,2018-02-10,Everton,Crystal Palace,3.0,1.0,H,0.4219061158631747,0.29450825428541355,0.28358562985141184,1.3118364439712227,0.9754229661520709,2.2872594101232937,550
5,2018-02-11,Southampton,Liverpool,0.0,2.0,A,0.14433052397561513,0.20856225930696654,0.6471072167174183,1.0048182357495803,3.1189992213290805,4.123817457078661,550
5,2018-02-11,Huddersfield,Bournemouth,4.0,1.0,H,0.2227366702781226,0.2605988287583319,0.5166645009635455,0.8609723840800246,1.9016755164817793,2.762647900561804,550
5,2018-02-11,Newcastle,Man United,1.0,0.0,H,0.31150650230867594,0.26596054486468956,0.4225329528266345,1.467436640657404,1.8546725930471828,3.3221092337045866,550
5,2019-02-06,Everton,Man City,0.0,2.0,A,0.1505918453973325,0.23105134280064185,0.6183568118020256,0.9252058059132205,2.3527022573531147,3.2779080632663353,550
5,2019-02-09,Brighton,Burnley,1.0,3.0,A,0.5087950638591135,0.27021543829723654,0.22098949784365,1.6885465794056698,0.9622379894852346,2.6507845688909044,550
5,2019-02-09,Crystal Palace,West Ham,1.0,1.0,D,0.446433132206426,0.2739235969557761,0.27964327083779794,1.6651146772639114,1.1832100112930892,2.8483246885570006,550
5,2019-02-09,Fulham,Man United,0.0,3.0,A,0.2964420102733747,0.2848565446566448,0.4187014450699805,1.1372275965011598,1.4291818173846473,2.566409413885807,550
5,2019-02-09,Huddersfield,Arsenal,1.0,2.0,A,0.07865686561478749,0.17230385317999494,0.7490392812052176,0.4685094348429673,3.35890355532285,3.8274129901658176,550
5,2019-02-09,Liverpool,Bournemouth,3.0,0.0,H,0.6349693712129496,0.219855810358352,0.14517481842869845,2.7333818515774277,1.1277053409036373,3.8610871924810652,550
5,2019-02-09,Southampton,Cardiff,1.0,2.0,A,0.3584128907835248,0.2857950682045324,0.3557920410119429,1.2369729344606795,1.353450669704838,2.5904236041655175,550
5,2019-02-09,Watford,Everton,1.0,0.0,H,0.3084615074136649,0.3099877710140948,0.38155072157224035,0.8378658712019555,1.145650610063179,1.9835164812651345,550
5,2019-02-10,Tottenham,Leicester,3.0,1.0,H,0.4994811821357955,0.25439948011952895,0.24611933774467543,2.1432163862102858,1.3531866059860949,3.496402992196381,550
5,2019-02-10,Man City,Chelsea,6.0,0.0,H,0.6520143150732475,0.21707787261243744,0.1309078123143151,2.6415181111471937,0.9845138068822197,3.6260319180294136,550
5,2020-02-02,Tottenham,Man City,2.0,0.0,H,0.16746911902959438,0.22448515286561418,0.6080457281047914,1.2431034542574253,2.820174560533544,4.06327801479097,550
5,2020-02-08,Brighton,Watford,1.0,1.0,D,0.5270529590135669,0.2708545795052811,0.20209246148115217,1.6421632398903874,0.867702107025687,2.509865346916074,550
5,2020-02-08,Everton,Crystal Palace,3.0,1.0,H,0.4219061158631747,0.29450825428541355,0.28358562985141184,1.3118364439712227,0.9754229661520709,2.2872594101232937,550
5,2020-02-09,Sheffield United,Bournemouth,2.0,1.0,H,0.3053110799440153,0.26614412665212284,0.4285447934038618,1.2577852147428392,1.856737429664925,3.1145226444077645,550
5,2020-02-14,Wolves,Leicester,0.0,0.0,D,0.4753956324409336,0.26411677936403644,0.2604875881950299,1.8553950040911735,1.2986596908631363,3.1540546949543096,550
5,2020-02-15,Norwich,Liverpool,0.0,1.0,A,0.1441142887649612,0.2121523860160645,0.6437333252189743,0.9376843539449631,2.9305310320161424,3.8682153859611055,550
5,2020-02-15,Southampton,Burnley,1.0,2.0,A,0.3876207774122019,0.28341408133367857,0.3289651412541196,1.3570162281191314,1.3055575294002562,2.6625737575193877,550
5,2020-02-16,Aston Villa,Tottenham,2.0,3.0,A,0.4082296115804408,0.27398166833079474,0.31778872008876446,1.5384809603584197,1.4318546202044506,2.97033558056287,550
5,2020-02-16,Arsenal,Newcastle,4.0,0.0,H,0.7015711871510368,0.1929760582703367,0.10545275457862652,3.2712515784057965,0.8855615467141703,4.1568131251199665,550
5,2020-02-17,Chelsea,Man United,0.0,2.0,A,0.3346036759584562,0.2834926195704329,0.3819037044711109,1.2661994679115791,1.4095162730963608,2.6757157410079397,550
5,2021-02-02,Sheffield United,West Brom,2.0,1.0,H,0.42552847575841823,0.27400189378336826,0.3004696304582135,1.60925122216674,1.3324765667506553,2.9417277889173956,550
5,2021-02-02,Wolves,Arsenal,2.0,1.0,H,0.15613421946847364,0.22448697187742456,0.6193788086541019,0.8352516494156836,2.5472809829279357,3.3825326323436196,550
5,2021-02-02,Man United,Southampton,9.0,0.0,H,0.603952164974229,0.23342951182467894,0.16261832320109218,2.3811210887452523,1.0154684900183117,3.396589578763564,550
5,2021-02-02,Newcastle,Crystal Palace,1.0,2.0,A,0.4691329790590615,0.26617033748281227,0.2646966834581262,1.7879272099492207,1.303909087719535,3.0918362976687557,550
5,2021-02-03,Leeds,Everton,1.0,2.0,A,0.3722625738493833,0.29193934297091106,0.3357980831797056,1.1613687996511053,1.2349473380182665,2.3963161376693716,550
5,2021-02-03,Burnley,Man City,0.0,2.0,A,0.11856695343893389,0.20559242089701613,0.67584062566405,0.8021774819938161,2.8581900100929216,3.6603674920867375,550
5,2021-02-03,Aston Villa,West Ham,1.0,3.0,A,0.5293687313356594,0.25659030317411924,0.21404096549022136,1.982461803486652,1.0622863313873796,3.0447481348740313,550
5,2021-02-03,Liverpool,Brighton,0.0,1.0,A,0.6008681201234607,0.23072933701176218,0.16840254286477718,2.5405702005511923,1.1313215609482452,3.6718917614994373,550
5,2021-02-03,Fulham,Leicester,0.0,2.0,A,0.46144334367493006,0.27241229822278323,0.26614435810228665,1.6848268320932984,1.1628487551878937,2.8476755872811923,550
5,2021-02-04,Tottenham,Chelsea,0.0,1.0,A,0.3820590105990867,0.27920989416917646,0.3387310952317369,1.4627844316292091,1.3669313800791396,2.8297158117083487,550
5,2022-02-15,Man United,Brighton,2.0,0.0,H,0.4711312576673663,0.26744039113471574,0.261428351197918,1.7549630081852101,1.26355588812025,3.0185188963054603,550
5,2022-02-19,Man City,Tottenham,2.0,3.0,A,0.6824073183792747,0.20224669344179141,0.11534598817893385,3.1167749081984435,1.1248065199018713,4.241581428100314,550
5,2022-02-19,Arsenal,Brentford,2.0,1.0,H,0.6758124214259603,0.20854859885647298,0.1156389797175667,2.739977599263228,0.8361440520152973,3.5761216512785254,550
5,2022-02-19,Aston Villa,Watford,0.0,1.0,A,0.5100471464866448,0.27955704799971437,0.21039580551364084,1.5163886076042579,0.8332019384947912,2.349590546099049,550
5,2022-02-19,West Ham,Newcastle,1.0,1.0,D,0.29730330051787296,0.26023706009348596,0.4424596393886411,1.4279735322332794,2.0413461223634375,3.469319654596717,550
5,2022-02-19,Crystal Palace,Chelsea,0.0,1.0,A,0.3096730216534308,0.28797718912493014,0.40234978922163916,1.0951651119757022,1.3959284336593105,2.491093545635013,550
5,2022-02-19,Southampton,Everton,2.0,0.0,H,0.32961790321393925,0.2813458257025052,0.3890362710835555,1.117019908363928,1.5057882242625065,2.6228081326264343,550
5,2022-02-19,Liverpool,Norwich,3.0,1.0,H,0.7125328712095199,0.19026537690753123,0.09720175188294894,3.2387376711024554,0.8484518897562772,4.087189560858732,550
5,2022-02-19,Brighton,Burnley,0.0,3.0,A,0.5087950638591135,0.27021543829723654,0.22098949784365,1.6885465794056698,0.9622379894852346,2.6507845688909044,550
5,2022-02-20,Wolves,Leicester,2.0,1.0,H,0.4753956324409336,0.26411677936403644,0.2604875881950299,1.8553950040911735,1.2986596908631363,3.1540546949543096,550
5,2023-02-11,Crystal Palace,Brighton,1.0,1.0,D,0.3125812750481527,0.27914864662720945,0.40827007832463796,1.2338092575275865,1.5395185666412572,2.7733278241688435,550
5,2023-02-11,Southampton,Wolves,1.0,2.0,A,0.3110381115470059,0.2704441692414431,0.418517719211551,1.2850132484722068,1.7514719326075037,3.03648518107971,550
5,2023-02-11,Arsenal,Brentford,1.0,1.0,D,0.6758124214259603,0.20854859885647298,0.1156389797175667,2.739977599263228,0.8361440520152973,3.5761216512785254,550
5,2023-02-12,Leeds,Man United,0.0,2.0,A,0.26666892621009697,0.26949860579220347,0.4638324679976995,1.1668234292120228,1.767000104023247,2.9338235332352696,550
5,2023-02-12,Man City,Aston Villa,3.0,1.0,H,0.6683942085303627,0.20925186566105275,0.12235392580858458,2.85760131188852,1.0026232592146571,3.8602245711031773,550
5,2023-02-13,Liverpool,Everton,2.0,0.0,H,0.6288266295723187,0.23179695006353035,0.13937642036415093,2.2197578483118128,0.8722708853177913,3.092028733629604,550
5,2023-02-15,Arsenal,Man City,1.0,3.0,A,0.44171016912379335,0.25828466248600446,0.3000051683902022,2.112728684848965,1.5764884567597293,3.689217141608694,550
5,2023-02-18,Newcastle,Liverpool,0.0,2.0,A,0.2080439905902382,0.23522923245775065,0.5567267769520111,1.3138656758356153,2.6849146675446094,3.9987803433802247,550
5,2023-02-18,Wolves,Bournemouth,0.0,1.0,A,0.40244908317518385,0.2742692266406627,0.3232816901841534,1.53492875580025,1.4421675999470887,2.9770963557473387,550
5,2023-02-18,Nott'm Forest,Man City,1.0,1.0,D,0.20533222440050491,0.2376545417512348,0.5570132338482603,1.3845153780142978,2.5952822860196063,3.979797664033904,550
5,2024-02-18,Luton,Man United,1.0,2.0,A,0.30651914102242395,0.26977119094877233,0.4237096680288037,1.3929604153358714,1.7413537440651377,3.134314159401009,550
5,2024-02-19,Everton,Crystal Palace,1.0,1.0,D,0.4219061158631747,0.29450825428541355,0.28358562985141184,1.3118364439712227,0.9754229661520709,2.2872594101232937,550
5,2024-02-20,Man City,Brentford,1.0,0.0,H,0.6701660171915516,0.20815721819969818,0.1216767646087502,2.9112789475417076,1.0773117529958918,3.9885907005375993,550
5,2024-02-21,Liverpool,Luton,4.0,1.0,H,0.63573917856533,0.21883257909420203,0.14542824234046797,2.785990847190474,1.1284983670077169,3.9144892141981913,550
5,2024-02-24,Arsenal,Newcastle,4.0,1.0,H,0.7015711871510368,0.1929760582703367,0.10545275457862652,3.2712515784057965,0.8855615467141703,4.1568131251199665,550
5,2024-02-24,Bournemouth,Man City,0.0,1.0,A,0.15727446237943324,0.22002148248104947,0.6227040551395173,1.1961416416911237,2.8970879221375783,4.093229563828702,550
5,2024-02-24,Man United,Fulham,1.0,2.0,A,0.4978819872932611,0.27345072115319813,0.22866729155354076,1.5794901812160134,1.0290060821373495,2.608496263353363,550
5,2024-02-24,Brighton,Everton,1.0,1.0,D,0.44493251503922865,0.2839777075477805,0.2710897774129908,1.3899171626047517,1.1098144669048022,2.499731629509554,550
5,2024-02-24,Aston Villa,Nott'm Forest,4.0,2.0,H,0.35849740897134297,0.2737656856887012,0.36773690533995584,1.415796184985531,1.5947383413378866,3.0105345263234176,550
5,2024-02-24,Crystal Palace,Burnley,3.0,0.0,H,0.41380036987625235,0.2932700091890147,0.2929296209347329,1.309623781134875,1.0291587265134465,2.3387825076483217,550
5,2025-02-03,Chelsea,West Ham,2.0,1.0,H,0.5372452113085154,0.25711354694902366,0.20564124174246076,1.9466544379571107,0.9819594398665161,2.9286138778236266,550
5,2025-02-12,Everton,Liverpool,2.0,2.0,D,0.19380075504360877,0.2527722020316321,0.5534270429247592,0.9640084151373213,2.008519960131518,2.972528375268839,550
5,2025-02-14,Brighton,Chelsea,3.0,0.0,H,0.39720633542784445,0.28149805372451003,0.32129561084764546,1.4120370524338783,1.3051586066029999,2.717195659036878,550
5,2025-02-15,Southampton,Bournemouth,1.0,3.0,A,0.311675632073948,0.2629778137886143,0.4253465541374377,1.3754842437857433,1.946740916558249,3.3222251603439923,550
5,2025-02-15,Crystal Palace,Everton,1.0,2.0,A,0.3562656778266863,0.2978412185420707,0.34589310363124304,1.0780090950143555,1.1869987008483958,2.2650077958627515,550
5,2025-02-15,West Ham,Brentford,0.0,1.0,A,0.282596830526701,0.2633618159264761,0.45404135354682285,1.196060711590619,1.9274317235791139,3.123492435169733,550
5,2025-02-15,Fulham,Nott'm Forest,2.0,1.0,H,0.3293822886548091,0.2806956567402674,0.38992205460492346,1.2486192804653766,1.4947163325281017,2.7433356129934783,550
5,2025-02-15,Aston Villa,Ipswich,1.0,1.0,D,0.530088584687135,0.26029781826327136,0.20961359704959365,1.878152914725456,0.9928103352626274,2.8709632499880833,550
5,2025-02-15,Leicester,Arsenal,0.0,2.0,A,0.11656643757769637,0.1942500370370884,0.6891835253852152,0.8359916565263419,3.295892426457713,4.131884082984055,550
5,2025-02-15,Man City,Newcastle,4.0,0.0,H,0.6972539880644064,0.1940601210479535,0.10868589088764011,3.475767778133013,1.1409826572071844,4.616750435340197,550
6,2015-09-26,Southampton,Swansea,3.0,1.0,H,0.27072226463118104,0.2789361665813075,0.45034156878751147,1.039473495619149,1.6315844798236756,2.6710579754428245,660
6,2015-09-26,Stoke,Bournemouth,2.0,1.0,H,0.2575020667756676,0.2787516588302913,0.4637462743940411,0.9570993596136115,1.6376092434395726,2.594708603053184,660
6,2015-09-26,West Ham,Norwich,2.0,2.0,D,0.40104883115281087,0.28205266370841764,0.31689850513877155,1.463907134396065,1.3091690829485574,2.7730762173446224,660
6,2015-09-26,Tottenham,Man City,4.0,1.0,H,0.17047952667947902,0.228737202094778,0.6007832712257429,1.212189821755877,2.714180447323653,3.92637026907953,660
6,2015-09-26,Newcastle,Chelsea,2.0,2.0,D,0.3589579177498793,0.27587403925035425,0.36516804299976646,1.4926985128335353,1.5614730725327746,3.05417158536631,660
6,2015-09-26,Liverpool,Aston Villa,3.0,2.0,H,0.6327025190823357,0.22309516477027327,0.14420231614739115,2.6377973610685608,1.050174288254991,3.6879716493235515,660
6,2015-09-26,Leicester,Arsenal,2.0,5.0,A,0.11910249139172482,0.2046203267438791,0.6762771818643961,0.8112280104901357,2.9463468555310497,3.7575748660211854,660
6,2015-09-26,Man United,Sunderland,3.0,0.0,H,0.5920378504006327,0.23888627104023832,0.169075878559129,2.2982191842276705,1.0807823504220044,3.379001534649675,660
6,2015-09-27,Watford,Crystal Palace,0.0,1.0,A,0.3535421891289626,0.30686410363974237,0.33959370723129495,1.0113856292740444,1.112372267871102,2.1237578971451465,660
6,2015-09-28,West Brom,Everton,2.0,3.0,A,0.26629708424334325,0.27840961626411626,0.4552932994925405,0.9223323584911552,1.6450326461625915,2.567365004653747,660
6,2016-02-13,Swansea,Southampton,0.0,1.0,A,0.5304370063352468,0.2652125513042888,0.20435044236046435,1.8031797174847095,0.9405545138928441,2.7437342313775535,660
6,2016-02-13,Sunderland,Man United,2.0,1.0,H,0.231733465893933,0.25705877258635834,0.5112077615197087,1.194449222455843,2.0795147127372746,3.273963935193118,660
6,2016-02-13,Norwich,West Ham,2.0,2.0,D,0.39534077922747973,0.2823654973565801,0.32229372341594015,1.4468555973185109,1.324597951731356,2.771453549049867,660
6,2016-02-13,Bournemouth,Stoke,1.0,3.0,A,0.5429372148773922,0.26389033553249486,0.19317244959011293,1.8098381110212793,0.8660193133566506,2.67585742437793,660
6,2016-02-13,Crystal Palace,Watford,1.0,2.0,A,0.41432650992835507,0.3037225240868151,0.28195096598482977,1.2293614805249962,0.9151395614310005,2.144501041955997,660
6,2016-02-13,Chelsea,Newcastle,5.0,1.0,H,0.4476709637574562,0.2708508547491163,0.2814781814934275,1.7256946291214488,1.3506494682584127,3.0763440973798613,660
6,2016-02-13,Everton,West Brom,0.0,1.0,A,0.5341074234436091,0.2650324462561144,0.2008601303002766,1.8180422398239233,0.8345608298281539,2.652603069652077,660
6,2016-02-14,Man City,Tottenham,1.0,2.0,A,0.675620506019584,0.20642816061400693,0.11795133336640894,2.9996332967916537,1.096834708487058,4.0964680052787115,660
6,2016-02-14,Arsenal,Leicester,2.0,1.0,H,0.7394334517567152,0.1818569317964896,0.07870961644679528,3.256216859296548,0.7340294584503427,3.9902463177468905,660
6,2016-02-14,Aston Villa,Liverpool,0.0,6.0,A,0.20290139750382707,0.24329541120280418,0.5538031912933687,1.1606220822902082,2.3867777534913444,3.547399835781553,660
6,2017-09-30,Man United,Crystal Palace,4.0,0.0,H,0.5493040992572379,0.25882119888935506,0.19187470185340713,1.85681863199098,1.0076241672055388,2.864442799196519,660
6,2017-09-30,West Ham,Swansea,1.0,0.0,H,0.3018262335459305,0.2961625089148334,0.40201125753923606,0.9893942989182657,1.3310848391828614,2.320479138101127,660
6,2017-09-30,Stoke,Southampton,2.0,1.0,H,0.40623479085786784,0.28191388570055864,0.3118513234415735,1.496047360704988,1.2735037603154469,2.769551121020435,660
6,2017-09-30,West Brom,Watford,2.0,2.0,D,0.32853215061415003,0.29999916239195645,0.3714686869938936,1.0213496284218118,1.2425986785025067,2.2639483069243185,660
6,2017-09-30,Huddersfield,Tottenham,0.0,4.0,A,0.2220736415107114,0.2618246368583835,0.5161017216309051,0.927106814656954,1.9281074675877425,2.8552142822446966,660
6,2017-09-30,Bournemouth,Leicester,0.0,0.0,D,0.4939140810735026,0.26258960975102663,0.24349630917547074,1.9394042271590912,1.2346413784083672,3.1740456055674584,660
6,2017-09-30,Chelsea,Man City,0.0,1.0,A,0.16421501388246978,0.2312174511305874,0.6045675349869428,0.969434450695143,2.505710488550503,3.475144939245646,660
6,2017-10-01,Arsenal,Brighton,2.0,0.0,H,0.6471998199748926,0.2203348042103725,0.1324653758147349,2.578822528757921,0.8762627079617951,3.4550852367197162,660
6,2017-10-01,Everton,Burnley,0.0,1.0,A,0.469358541495101,0.29091111383687956,0.23973034466801948,1.4379901307496972,0.8255752640859358,2.263565394835633,660
6,2017-10-01,Newcastle,Liverpool,1.0,1.0,D,0.1656536637354049,0.2195934885445625,0.6147528477200326,1.1969408867531208,3.03257716222069,4.2295180489738105,660
6,2018-02-12,Chelsea,West Brom,3.0,0.0,H,0.5460356538853621,0.258489078956276,0.19547526715836194,1.9201804737767851,0.9649296153393176,2.885110089116103,660
6,2018-02-24,Bournemouth,Newcastle,2.0,2.0,D,0.468625769320828,0.2616153861848241,0.269758844494348,2.020771124198501,1.3892378905178422,3.4100090147163433,660
