Date,Bankroll,Strategy
2024-08-31,-50359.06036438785,flat
2024-08-31,-50317.4942836149,flat
2024-08-31,-50417.4942836149,flat
2024-08-31,-50517.4942836149,flat
2024-08-31,-50419.472625787705,flat
2024-08-31,-50519.472625787705,flat
2024-08-31,-50386.18910262637,flat
2024-09-01,-50486.18910262637,flat
2024-09-01,-50379.496086674684,flat
2024-09-01,-50479.496086674684,flat
2024-09-01,-50401.95003036353,flat
2024-09-14,-50344.41698356936,flat
2024-09-14,-50444.41698356936,flat
2024-09-14,-50544.41698356936,flat
2024-09-14,-50644.41698356936,flat
2024-09-14,-50744.41698356936,flat
2024-09-14,-50844.41698356936,flat
2024-09-14,-50944.41698356936,flat
2024-09-14,-50911.557965470834,flat
2024-09-14,-50847.10583310471,flat
2024-09-14,-50772.63556207332,flat
2024-09-15,-50691.10373456181,flat
2024-09-15,-50611.12612852391,flat
2024-09-21,-50525.42810087712,flat
2024-09-21,-50625.42810087712,flat
2024-09-21,-50562.158546696446,flat
2024-09-21,-50662.158546696446,flat
2024-09-21,-50762.158546696446,flat
2024-09-21,-50862.158546696446,flat
2024-09-21,-50792.75166570917,flat
2024-09-21,-50756.79610520613,flat
2024-09-22,-50856.79610520613,flat
2024-09-22,-50956.79610520613,flat
2024-09-28,-50914.37085357584,flat
2024-09-28,-51014.37085357584,flat
2024-09-28,-50968.17533253439,flat
2024-09-28,-51068.17533253439,flat
2024-09-28,-50948.927827731524,flat
2024-09-28,-50837.742382467266,flat
2024-09-28,-50937.742382467266,flat
2024-09-28,-50867.99155767838,flat
2024-09-28,-50967.99155767838,flat
2024-09-28,-51067.99155767838,flat
2024-09-29,-51167.99155767838,flat
2024-09-29,-51267.99155767838,flat
2024-09-29,-51367.99155767838,flat
2024-09-29,-51241.12981346295,flat
2024-09-30,-51169.1942094718,flat
2024-10-05,-51116.667905835544,flat
2024-10-05,-51087.65617910689,flat
2024-10-05,-51009.30812220892,flat
2024-10-05,-50923.414065206445,flat
2024-10-05,-50892.63193201456,flat
2024-10-05,-50799.40745683836,flat
2024-10-05,-50899.40745683836,flat
2024-10-05,-50999.40745683836,flat
2024-10-06,-50868.83945697471,flat
2024-10-06,-50968.83945697471,flat
2024-10-06,-51068.83945697471,flat
2024-10-06,-51168.83945697471,flat
2024-10-06,-51268.83945697471,flat
2024-10-19,-51202.24879515271,flat
2024-10-19,-51132.303274656464,flat
2024-10-19,-51232.303274656464,flat
2024-10-19,-51139.06681864657,flat
2024-10-19,-51239.06681864657,flat
2024-10-19,-51339.06681864657,flat
2024-10-19,-51258.92700827008,flat
2024-10-19,-51358.92700827008,flat
2024-10-20,-51324.157053292365,flat
2024-10-20,-51263.04083293089,flat
2024-10-21,-51158.32220540865,flat
2024-10-21,-51258.32220540865,flat
2024-10-25,-51358.32220540865,flat
2024-10-26,-51458.32220540865,flat
2024-10-26,-51558.32220540865,flat
2024-10-26,-51536.173596707624,flat
2024-10-26,-51449.891728466995,flat
2024-10-26,-51549.891728466995,flat
2024-10-26,-51649.891728466995,flat
2024-10-27,-51749.891728466995,flat
2024-10-27,-51849.891728466995,flat
2024-10-27,-51949.891728466995,flat
2024-10-27,-52049.891728466995,flat
2024-10-27,-51967.6166212203,flat
2024-11-02,-52067.6166212203,flat
2024-11-02,-52167.6166212203,flat
2024-11-02,-52267.6166212203,flat
2024-11-02,-52367.6166212203,flat
2024-11-02,-52322.13852568645,flat
2024-11-02,-52216.719357644884,flat
2024-11-02,-52316.719357644884,flat
2024-11-02,-52416.719357644884,flat
2024-11-02,-52516.719357644884,flat
2024-11-02,-52616.719357644884,flat
2024-11-03,-52716.719357644884,flat
2024-11-03,-52816.719357644884,flat
2024-11-03,-52729.00871327465,flat
2024-11-04,-52624.650354397774,flat
2024-11-04,-52724.650354397774,flat
2024-11-09,-52637.94606690819,flat
2024-11-09,-52737.94606690819,flat
2024-11-09,-52610.4420127909,flat
2024-11-09,-52710.4420127909,flat
2024-11-09,-52637.477291427436,flat
2024-11-09,-52737.477291427436,flat
2024-11-09,-52686.77780895162,flat
2024-11-10,-52620.20317774506,flat
2024-11-10,-52529.513434298024,flat
2024-11-10,-52629.513434298024,flat
2024-11-10,-52729.513434298024,flat
2024-11-23,-52829.513434298024,flat
2024-11-23,-52929.513434298024,flat
2024-11-23,-53029.513434298024,flat
2024-11-23,-53129.513434298024,flat
2024-11-23,-53051.59823405254,flat
2024-11-23,-53151.59823405254,flat
2024-11-23,-53110.06629761972,flat
2024-11-23,-53210.06629761972,flat
2024-11-23,-53112.81132290504,flat
2024-11-24,-53078.24057101223,flat
2024-11-24,-53178.24057101223,flat
2024-11-25,-53278.24057101223,flat
2024-11-29,-53378.24057101223,flat
2024-11-30,-53478.24057101223,flat
2024-11-30,-53354.492786716604,flat
2024-11-30,-53454.492786716604,flat
2024-11-30,-53554.492786716604,flat
2024-11-30,-53456.94488494137,flat
2024-11-30,-53556.94488494137,flat
2024-11-30,-53470.61158940652,flat
2024-11-30,-53412.03136457322,flat
2024-12-01,-53335.08805674512,flat
2024-12-01,-53275.100095186936,flat
2024-12-01,-53375.100095186936,flat
2024-12-01,-53263.7557677923,flat
2024-12-01,-53363.7557677923,flat
2024-12-03,-53463.7557677923,flat
2024-12-03,-53341.824362584375,flat
2024-12-03,-53236.70515337638,flat
2024-12-03,-53336.70515337638,flat
2024-12-04,-53303.66159278951,flat
2024-12-04,-53210.94282857943,flat
2024-12-04,-53310.94282857943,flat
2024-12-04,-53249.83639633327,flat
2024-12-04,-53168.24054036447,flat
2024-12-04,-53117.51770375974,flat
2024-12-04,-53217.51770375974,flat
2024-12-05,-53317.51770375974,flat
2024-12-05,-53200.76277444498,flat
2024-12-05,-53300.76277444498,flat
2024-12-07,-53400.76277444498,flat
2024-12-07,-53500.76277444498,flat
2024-12-07,-53452.264106296185,flat
2024-12-07,-53331.17667173841,flat
2024-12-07,-53431.17667173841,flat
2024-12-08,-53531.17667173841,flat
2024-12-08,-53631.17667173841,flat
2024-12-08,-53509.108221986506,flat
2024-12-08,-53609.108221986506,flat
2024-12-08,-53709.108221986506,flat
2024-12-08,-53809.108221986506,flat
2024-12-08,-53696.70743931548,flat
2024-12-09,-53616.98611488207,flat
2024-12-14,-53716.98611488207,flat
2024-12-14,-53816.98611488207,flat
2024-12-14,-53746.223197480016,flat
2024-12-14,-53846.223197480016,flat
2024-12-14,-53730.16891325315,flat
2024-12-14,-53602.96200798989,flat
2024-12-14,-53702.96200798989,flat
2024-12-15,-53641.38199682789,flat
2024-12-15,-53586.360747823775,flat
2024-12-15,-53686.360747823775,flat
2024-12-15,-53786.360747823775,flat
2024-12-16,-53886.360747823775,flat
2024-12-16,-53986.360747823775,flat
2024-12-21,-54086.360747823775,flat
2024-12-21,-54186.360747823775,flat
2024-12-21,-54098.76275200062,flat
2024-12-21,-54198.76275200062,flat
2024-12-21,-54298.76275200062,flat
2024-12-21,-54240.4264813288,flat
2024-12-22,-54340.4264813288,flat
2024-12-22,-54440.4264813288,flat
2024-12-22,-54540.4264813288,flat
2024-12-22,-54640.4264813288,flat
2024-12-22,-54566.71979124472,flat
2024-12-26,-54490.27987938526,flat
2024-12-26,-54590.27987938526,flat
2024-12-26,-54553.66767521826,flat
2024-12-26,-54653.66767521826,flat
2024-12-26,-54753.66767521826,flat
2024-12-26,-54853.66767521826,flat
2024-12-26,-54953.66767521826,flat
2024-12-26,-55053.66767521826,flat
2024-12-26,-54962.2363623328,flat
2024-12-26,-55062.2363623328,flat
2024-12-27,-55162.2363623328,flat
2024-12-27,-55123.032464049706,flat
2024-12-29,-55078.542189750005,flat
2024-12-29,-55021.36986666309,flat
2024-12-29,-55121.36986666309,flat
2024-12-29,-55007.49836660847,flat
2024-12-29,-55107.49836660847,flat
2024-12-29,-55207.49836660847,flat
2024-12-29,-55156.075748743555,flat
2024-12-30,-55256.075748743555,flat
2024-12-30,-55131.94828586182,flat
2024-12-30,-55231.94828586182,flat
2024-12-30,-55331.94828586182,flat
2025-01-01,-55273.90735612536,flat
2025-01-04,-55373.90735612536,flat
2025-01-04,-55304.99617480352,flat
2025-01-04,-55217.5280538833,flat
2025-01-04,-55317.5280538833,flat
2025-01-04,-55280.554856805174,flat
2025-01-04,-55207.38111928356,flat
2025-01-04,-55307.38111928356,flat
2025-01-04,-55184.237408173445,flat
2025-01-05,-55284.237408173445,flat
2025-01-05,-55384.237408173445,flat
2025-01-06,-55484.237408173445,flat
2025-01-06,-55382.9655463871,flat
2025-01-14,-55482.9655463871,flat
2025-01-14,-55582.9655463871,flat
2025-01-14,-55682.9655463871,flat
2025-01-14,-55582.93316914705,flat
2025-01-14,-55682.93316914705,flat
2025-01-15,-55782.93316914705,flat
2025-01-15,-55675.281456334116,flat
2025-01-15,-55585.434615674734,flat
2025-01-15,-55528.60269074969,flat
2025-01-15,-55472.77540330204,flat
2025-01-16,-55572.77540330204,flat
2025-01-16,-55470.90816368665,flat
2025-01-16,-55428.49865243922,flat
2025-01-18,-55528.49865243922,flat
2025-01-18,-55474.57090840331,flat
2025-01-18,-55574.57090840331,flat
2025-01-18,-55468.084498613454,flat
2025-01-18,-55568.084498613454,flat
2025-01-18,-55446.63716070481,flat
2025-01-18,-55546.63716070481,flat
2025-01-19,-55502.691390899825,flat
2025-01-19,-55451.70852240569,flat
2025-01-19,-55551.70852240569,flat
2025-01-19,-55651.70852240569,flat
2025-01-20,-55600.876932619576,flat
2025-01-25,-55566.0016739137,flat
2025-01-25,-55465.58822766591,flat
2025-01-25,-55565.58822766591,flat
2025-01-25,-55665.58822766591,flat
2025-01-25,-55609.42851297239,flat
2025-01-25,-55556.969421354566,flat
2025-01-25,-55510.75297892163,flat
2025-01-26,-55610.75297892163,flat
2025-01-26,-55480.19892114295,flat
2025-01-26,-55580.19892114295,flat
2025-01-26,-55680.19892114295,flat
2025-01-26,-55780.19892114295,flat
2025-01-26,-55679.58204383201,flat
2025-02-01,-55779.58204383201,flat
2025-02-01,-55879.58204383201,flat
2025-02-01,-55979.58204383201,flat
2025-02-01,-55926.044459930454,flat
2025-02-01,-55823.13511259654,flat
2025-02-01,-55923.13511259654,flat
2025-02-01,-55834.071299614494,flat
2025-02-02,-55934.071299614494,flat
2025-02-02,-55826.02876132411,flat
2025-02-02,-55926.02876132411,flat
2025-02-02,-55814.07292723512,flat
2025-02-02,-55914.07292723512,flat
2025-02-03,-55853.07987703732,flat
2025-02-12,-55953.07987703732,flat
2025-02-14,-56053.07987703732,flat
2025-02-15,-55984.124103202,flat
2025-02-15,-56084.124103202,flat
2025-02-15,-56184.124103202,flat
2025-02-15,-56065.88743204391,flat
2025-02-15,-55963.969318407726,flat
2025-02-15,-56063.969318407726,flat
2025-02-15,-56163.969318407726,flat
2025-02-15,-56116.018348623744,flat
2025-02-15,-56065.79258396875,flat
2025-02-16,-56033.028961982316,flat
2025-02-16,-55937.30712712243,flat
2025-02-16,-56037.30712712243,flat
2025-02-19,-56137.30712712243,flat
2025-02-21,-56237.30712712243,flat
2025-02-21,-56139.18020594067,flat
2025-02-22,-56239.18020594067,flat
2025-02-22,-56339.18020594067,flat
2025-02-22,-56210.880351736945,flat
2025-02-22,-56147.72105267629,flat
2025-02-22,-56030.35357851231,flat
2025-02-22,-56130.35357851231,flat
2025-02-22,-56230.35357851231,flat
2025-02-22,-56330.35357851231,flat
2025-02-22,-56430.35357851231,flat
2025-02-22,-56349.222011071404,flat
2025-02-23,-56449.222011071404,flat
2025-02-23,-56316.79666645665,flat
2025-02-23,-56240.04608012174,flat
2025-02-25,-56153.98557421216,flat
2025-02-25,-56041.7102106182,flat
2025-02-25,-56141.7102106182,flat
2025-02-25,-56241.7102106182,flat
2025-02-25,-56137.80694836736,flat
2025-02-25,-56100.819444469606,flat
2025-02-26,-56200.819444469606,flat
2025-02-26,-56150.43025290502,flat
2025-02-26,-56088.05664776774,flat
2025-02-26,-56022.84077813646,flat
2025-02-26,-56122.84077813646,flat
2025-02-27,-56044.60725738418,flat
2025-03-08,-56144.60725738418,flat
2025-03-08,-56244.60725738418,flat
2025-03-08,-56344.60725738418,flat
2025-03-08,-56232.24883113847,flat
2025-03-08,-56208.87636066527,flat
2025-03-08,-56124.18478961135,flat
2025-03-08,-56224.18478961135,flat
2025-03-08,-56153.520973155886,flat
2025-03-09,-56101.836632248924,flat
2025-03-09,-56201.836632248924,flat
2025-03-09,-56301.836632248924,flat
2025-03-10,-56401.836632248924,flat
2025-03-10,-56308.20648015273,flat
2025-03-15,-56408.20648015273,flat
2025-03-15,-56316.94671692113,flat
2025-03-15,-56234.71824024511,flat
2025-03-15,-56334.71824024511,flat
2025-03-15,-56434.71824024511,flat
2025-03-15,-56534.71824024511,flat
2025-03-15,-56411.7223730899,flat
2025-03-15,-56511.7223730899,flat
2025-03-16,-56433.96185139026,flat
2025-03-16,-56369.71903937159,flat
2025-03-16,-56248.02710755272,flat
2025-03-16,-56348.02710755272,flat
2025-04-01,-56237.631124679254,flat
2025-04-01,-56337.631124679254,flat
2025-04-01,-56292.73200733439,flat
2025-04-01,-56180.24528597249,flat
2025-04-01,-56280.24528597249,flat
2025-04-02,-56248.7166195071,flat
2025-04-02,-56348.7166195071,flat
2025-04-02,-56225.67263057266,flat
2025-04-02,-56325.67263057266,flat
2025-04-02,-56288.8931762069,flat
2025-04-02,-56388.8931762069,flat
2025-04-02,-56313.00201064575,flat
2025-04-03,-56231.00814868186,flat
2025-04-05,-56331.00814868186,flat
2025-04-05,-56431.00814868186,flat
2025-04-05,-56531.00814868186,flat
2025-04-05,-56411.998026772446,flat
2025-04-05,-56326.47132269181,flat
2025-04-05,-56426.47132269181,flat
2025-04-05,-56324.279583214506,flat
2025-04-05,-56424.279583214506,flat
2025-04-06,-56524.279583214506,flat
2025-04-06,-56624.279583214506,flat
2025-04-06,-56583.12640141664,flat
2025-04-06,-56683.12640141664,flat
2025-04-07,-56612.16716533708,flat
2025-04-12,-56558.43125404693,flat
2025-04-12,-56658.43125404693,flat
2025-04-12,-56758.43125404693,flat
2025-04-12,-56715.156004541794,flat
2025-04-12,-56815.156004541794,flat
2025-04-13,-56777.785353578176,flat
2025-04-13,-56877.785353578176,flat
2025-04-13,-56790.63341845732,flat
2025-04-13,-56890.63341845732,flat
2025-04-14,-56784.984750621836,flat
2025-04-14,-56884.984750621836,flat
2025-04-16,-56811.71325862913,flat
2025-04-19,-56712.178951428294,flat
2025-04-19,-56812.178951428294,flat
2025-04-19,-56705.4962041831,flat
2025-04-19,-56805.4962041831,flat
2025-04-19,-56905.4962041831,flat
2025-04-19,-57005.4962041831,flat
2025-04-19,-56954.9403014514,flat
2025-04-20,-56865.36115747839,flat
2025-04-20,-56818.15819426709,flat
2025-04-20,-56918.15819426709,flat
2025-04-20,-56877.33611545811,flat
2025-04-21,-56977.33611545811,flat
2025-04-22,-56926.47249144302,flat
2025-04-23,-57026.47249144302,flat
2025-04-26,-56961.130388866484,flat
2025-04-26,-56898.52615253197,flat
2025-04-26,-56819.97306722921,flat
2025-04-26,-56766.559143368715,flat
2025-04-26,-56685.45018600469,flat
2025-04-27,-56785.45018600469,flat
2025-04-27,-56885.45018600469,flat
2025-04-27,-56838.52126328653,flat
2025-05-01,-56938.52126328653,flat
2025-05-01,-56810.43384531586,flat
2025-05-02,-56774.6931973834,flat
2025-05-03,-56700.0031956802,flat
2025-05-03,-56800.0031956802,flat
2025-05-03,-56732.94638008487,flat
2025-05-03,-56832.94638008487,flat
2025-05-04,-56932.94638008487,flat
2025-05-04,-57032.94638008487,flat
2025-05-04,-57132.94638008487,flat
2025-05-04,-57232.94638008487,flat
2025-05-04,-57332.94638008487,flat
2025-05-04,-57230.64815453492,flat
2025-05-04,-57330.64815453492,flat
2025-05-05,-57430.64815453492,flat
2025-05-05,-57530.64815453492,flat
2025-05-10,-57630.64815453492,flat
2025-05-10,-57730.64815453492,flat
2025-05-10,-57830.64815453492,flat
2025-05-10,-57734.25809560404,flat
2025-05-10,-57834.25809560404,flat
2025-05-10,-57729.21124461131,flat
2025-05-10,-57644.952984702584,flat
2025-05-11,-57541.05707386928,flat
2025-05-11,-57641.05707386928,flat
2025-05-11,-57741.05707386928,flat
2025-05-11,-57841.05707386928,flat
2025-05-11,-57941.05707386928,flat
2025-05-11,-58041.05707386928,flat
2025-05-16,-57968.695098775264,flat
2025-05-16,-57887.55659900181,flat
2025-05-18,-57836.08495636774,flat
2025-05-18,-57936.08495636774,flat
2025-05-18,-57824.479290032905,flat
2025-05-18,-57924.479290032905,flat
2025-05-18,-57828.354515829036,flat
2025-05-18,-57928.354515829036,flat
2025-05-18,-57862.807118613506,flat
2025-05-19,-57962.807118613506,flat
2025-05-20,-57884.342723623275,flat
2025-05-20,-57845.59852847614,flat
2025-05-25,-57812.384864490545,flat
2025-05-25,-57912.384864490545,flat
2025-05-25,-57790.99501093675,flat
2025-05-25,-57890.99501093675,flat
2025-05-25,-57774.596628931205,flat
2025-05-25,-57874.596628931205,flat
2025-05-25,-57974.596628931205,flat
2025-05-25,-57885.295608401786,flat
2025-05-25,-57834.53374555784,flat
2025-05-25,-57760.17283568727,flat
2025-05-25,-57860.17283568727,flat
2025-05-25,-57960.17283568727,flat
2025-05-25,-58060.17283568727,flat
2025-05-25,-57959.41367480972,flat
2025-08-15,-57918.07774664292,flat
2025-08-16,-57859.79752878039,flat
2025-08-16,-57815.592522139246,flat
2025-08-16,-57915.592522139246,flat
2025-08-16,-58015.592522139246,flat
2025-08-16,-57887.423425206965,flat
2025-08-16,-57987.423425206965,flat
2025-08-16,-58087.423425206965,flat
2025-08-17,-57986.057066238274,flat
2025-08-17,-58086.057066238274,flat
2025-08-17,-58017.19322167644,flat
2025-08-17,-58117.19322167644,flat
2025-08-18,-57984.609352632586,flat
2025-08-18,-58084.609352632586,flat
2025-08-22,-58010.53925482644,flat
2025-08-23,-58110.53925482644,flat
2025-08-23,-58027.39370087831,flat
2025-08-23,-57911.52101609305,flat
2025-08-23,-58011.52101609305,flat
2025-08-23,-57905.20924522914,flat
2025-08-23,-58005.20924522914,flat
2025-08-23,-57969.954452718295,flat
2025-08-24,-58069.954452718295,flat
2025-08-24,-58169.954452718295,flat
2025-08-24,-58055.57347076353,flat
2025-08-24,-58155.57347076353,flat
2025-08-24,-58255.57347076353,flat
2025-08-24,-58355.57347076353,flat
2025-08-25,-58281.232656861896,flat
2025-08-30,-58221.037863837555,flat
2025-08-30,-58165.43616959892,flat
2025-08-30,-58265.43616959892,flat
2025-08-30,-58159.89901533165,flat
2025-08-30,-58259.89901533165,flat
2025-08-30,-58359.89901533165,flat
2025-08-30,-58459.89901533165,flat
2025-08-31,-58559.89901533165,flat
2025-08-31,-58659.89901533165,flat
2025-08-31,-58572.672428874335,flat
2025-08-31,-58672.672428874335,flat
2025-09-13,-58562.21559957859,flat
2025-09-13,-58662.21559957859,flat
2025-09-13,-58762.21559957859,flat
2025-09-13,-58659.0921008512,flat
2025-09-13,-58612.103223559505,flat
2025-09-13,-58553.59968533329,flat
2025-09-13,-58480.49252951137,flat
2025-09-13,-58580.49252951137,flat
2025-09-13,-58680.49252951137,flat
2025-09-13,-58780.49252951137,flat
2025-09-13,-58880.49252951137,flat
2025-09-14,-58843.91220661986,flat
2025-09-14,-58797.54017482349,flat
2025-09-20,-58756.37812719988,flat
2025-09-20,-58856.37812719988,flat
2025-09-20,-58956.37812719988,flat
2025-09-20,-59056.37812719988,flat
2025-09-20,-59156.37812719988,flat
2025-09-20,-59256.37812719988,flat
2025-09-20,-59158.593996424024,flat
2025-09-20,-59258.593996424024,flat
2025-09-20,-59152.74370475414,flat
2025-09-20,-59252.74370475414,flat
2025-09-21,-59352.74370475414,flat
2025-09-21,-59452.74370475414,flat
2025-09-21,-59552.74370475414,flat
2025-09-21,-59652.74370475414,flat
2025-09-21,-59752.74370475414,flat
2025-09-27,-59648.70415468327,flat
2025-09-27,-59748.70415468327,flat
2025-09-27,-59721.030447743426,flat
2025-09-27,-59821.030447743426,flat
2025-09-27,-59921.030447743426,flat
2025-09-27,-60021.030447743426,flat
2025-09-27,-60121.030447743426,flat
2025-09-27,-60221.030447743426,flat
2025-09-27,-60321.030447743426,flat
2025-09-28,-60243.66537083917,flat
2025-09-28,-60163.947022359,flat
2025-09-29,-60263.947022359,flat
2025-10-03,-60173.22145639029,flat
2025-10-04,-60133.803084415464,flat
2025-10-04,-60070.23407365575,flat
2025-10-04,-59986.440621135174,flat
2025-10-04,-60086.440621135174,flat
2025-10-05,-60186.440621135174,flat
2025-10-05,-60130.09341730168,flat
2025-10-05,-60017.1893262006,flat
2025-10-05,-60117.1893262006,flat
2025-10-05,-60046.75009668964,flat
2025-10-05,-59996.32834395884,flat
2025-10-18,-59885.60907491631,flat
2025-10-18,-59985.60907491631,flat
2025-10-18,-59882.67405385351,flat
2025-10-18,-59982.67405385351,flat
2025-10-18,-59871.44948974227,flat
2025-10-18,-59971.44948974227,flat
2025-10-18,-59915.70823145877,flat
2025-10-18,-60015.70823145877,flat
2025-10-18,-59975.11557137645,flat
2025-10-18,-59895.05089627875,flat
2025-10-19,-59995.05089627875,flat
2025-10-19,-59879.45898363908,flat
2025-10-19,-59979.45898363908,flat
2025-10-20,-60079.45898363908,flat
2025-10-20,-59977.9658781904,flat
2025-10-24,-59866.55874821233,flat
2025-10-24,-59966.55874821233,flat
2025-10-25,-60066.55874821233,flat
2025-10-25,-59970.11230889514,flat
2025-10-25,-60070.11230889514,flat
2025-10-25,-60001.68289181513,flat
2025-10-25,-60101.68289181513,flat
2025-10-26,-60201.68289181513,flat
2025-10-26,-60087.767250328674,flat
2025-10-26,-60187.767250328674,flat
2025-10-26,-60137.74302664755,flat
2025-10-26,-60237.74302664755,flat
2025-10-26,-60152.29010673876,flat
2025-11-01,-60058.39218925365,flat
2025-11-01,-60158.39218925365,flat
2025-11-01,-60258.39218925365,flat
2025-11-01,-60358.39218925365,flat
2025-11-01,-60281.56173135414,flat
2025-11-01,-60241.535693347214,flat
2025-11-01,-60180.62168079325,flat
2025-11-01,-60280.62168079325,flat
2025-11-01,-60182.72523728415,flat
2025-11-01,-60124.0610228001,flat
2025-11-02,-60224.0610228001,flat
2025-11-02,-60180.993838907074,flat
2025-11-03,-60280.993838907074,flat
2025-11-03,-60380.993838907074,flat
2025-11-08,-60480.993838907074,flat
2025-11-08,-60406.11701385832,flat
2025-11-08,-60506.11701385832,flat
2025-11-08,-60606.11701385832,flat
2025-11-08,-60513.373923687985,flat
2025-11-08,-60613.373923687985,flat
2025-11-08,-60566.34415950076,flat
2025-11-09,-60488.44762189292,flat
2025-11-09,-60413.907758096226,flat
2025-11-09,-60513.907758096226,flat
2025-11-09,-60613.907758096226,flat
2025-11-09,-60500.6935992667,flat
2025-11-09,-60600.6935992667,flat
2025-11-09,-60514.99603627108,flat
2025-11-22,-60614.99603627108,flat
2025-11-22,-60714.99603627108,flat
2025-11-22,-60814.99603627108,flat
2025-11-22,-60914.99603627108,flat
2025-11-22,-61014.99603627108,flat
2025-11-22,-61114.99603627108,flat
2025-11-22,-61214.99603627108,flat
2025-11-23,-61314.99603627108,flat
2025-11-23,-61414.99603627108,flat
2025-11-24,-61514.99603627108,flat
2025-11-29,-61614.99603627108,flat
2025-11-29,-61714.99603627108,flat
2025-11-29,-61814.99603627108,flat
2025-11-29,-61914.99603627108,flat
2025-11-29,-62014.99603627108,flat
2025-11-29,-62114.99603627108,flat
2025-11-29,-62214.99603627108,flat
2025-11-29,-62314.99603627108,flat
2025-11-30,-62414.99603627108,flat
2025-11-30,-62514.99603627108,flat
2025-11-30,-62614.99603627108,flat
2025-11-30,-62714.99603627108,flat
2025-11-30,-62814.99603627108,flat
2025-11-30,-62914.99603627108,flat
2025-11-30,-63014.99603627108,flat
2025-12-02,-63114.99603627108,flat
2025-12-02,-63214.99603627108,flat
2025-12-02,-63314.99603627108,flat
2025-12-02,-63414.99603627108,flat
2025-12-03,-63514.99603627108,flat
2025-12-03,-63614.99603627108,flat
2025-12-03,-63714.99603627108,flat
2025-12-03,-63814.99603627108,flat
2025-12-03,-63914.99603627108,flat
2025-12-03,-64014.99603627108,flat
2025-12-03,-64114.99603627108,flat
2025-12-03,-64214.99603627108,flat
2025-12-04,-64314.99603627108,flat
2025-12-06,-64414.99603627108,flat
2025-12-06,-64514.99603627108,flat
2025-12-06,-64614.99603627108,flat
2025-12-06,-64714.99603627108,flat
2025-12-06,-64814.99603627108,flat
2025-12-06,-64914.99603627108,flat
2025-12-06,-65014.99603627108,flat
2025-12-06,-65114.99603627108,flat
2025-12-06,-65214.99603627108,flat
2025-12-06,-65314.99603627108,flat
2025-12-07,-65414.99603627108,flat
2025-12-07,-65514.99603627108,flat
2025-12-07,-65614.99603627107,flat
2025-12-08,-65714.99603627107,flat
2025-12-08,-65814.99603627107,flat
2025-12-13,-65914.99603627107,flat
2025-12-13,-66014.99603627107,flat
2025-12-13,-66114.99603627107,flat
2025-12-13,-66214.99603627107,flat
2025-12-13,-66314.99603627107,flat
2025-12-14,-66414.99603627107,flat
2025-12-14,-66514.99603627107,flat
2025-12-14,-66614.99603627107,flat
2025-12-14,-66714.99603627107,flat
2025-12-14,-66814.99603627107,flat
2025-12-14,-66914.99603627107,flat
2025-12-14,-67014.99603627107,flat
2025-12-14,-67114.99603627107,flat
2025-12-14,-67214.99603627107,flat
2025-12-15,-67314.99603627107,flat
2025-12-15,-67414.99603627107,flat
2025-12-20,-67514.99603627107,flat
2025-12-20,-67614.99603627107,flat
2025-12-20,-67714.99603627107,flat
2025-12-20,-67814.99603627107,flat
2025-12-20,-67914.99603627107,flat
2025-12-20,-68014.99603627107,flat
2025-12-20,-68114.99603627107,flat
2025-12-20,-68214.99603627107,flat
2025-12-20,-68314.99603627107,flat
2025-12-20,-68414.99603627107,flat
2025-12-20,-68514.99603627107,flat
2025-12-20,-68614.99603627107,flat
2025-12-21,-68714.99603627107,flat
2025-12-22,-68814.99603627107,flat
2025-12-22,-68914.99603627107,flat
2025-12-26,-69014.99603627107,flat
2025-12-26,-69114.99603627107,flat
2025-12-27,-69214.99603627107,flat
2025-12-27,-69314.99603627107,flat
2025-12-27,-69414.99603627107,flat
2025-12-27,-69514.99603627107,flat
2025-12-27,-69614.99603627107,flat
2025-12-27,-69714.99603627107,flat
2025-12-27,-69814.99603627107,flat
2025-12-27,-69914.99603627107,flat
2025-12-27,-70014.99603627107,flat
2025-12-27,-70114.99603627107,flat
2025-12-27,-70214.99603627107,flat
2025-12-28,-70314.99603627107,flat
2025-12-28,-70414.99603627107,flat
2025-12-30,-70514.99603627107,flat
2025-12-30,-70614.99603627107,flat
2025-12-30,-70714.99603627107,flat
2025-12-30,-70814.99603627107,flat
2025-12-30,-70914.99603627107,flat
2025-12-30,-71014.99603627107,flat
2025-12-30,-71114.99603627107,flat
2025-12-30,-71214.99603627107,flat
2025-12-30,-71314.99603627107,flat
2026-01-01,-71414.99603627107,flat
2026-01-01,-71514.99603627107,flat
2026-01-01,-71614.99603627107,flat
2026-01-01,-71714.99603627107,flat
2026-01-03,-71814.99603627107,flat
2026-01-03,-71914.99603627107,flat
2026-01-03,-72014.99603627107,flat
2026-01-03,-72114.99603627107,flat
2026-01-03,-72214.99603627107,flat
2026-01-03,-72314.99603627107,flat
2026-01-04,-72414.99603627107,flat
2026-01-04,-72514.99603627107,flat
2026-01-04,-72614.99603627107,flat
2026-01-04,-72714.99603627107,flat
2026-01-04,-72814.99603627107,flat
2026-01-04,-72914.99603627107,flat
2026-01-04,-73014.99603627107,flat
2026-01-04,-73114.99603627107,flat
2026-01-04,-73214.99603627107,flat
2026-01-04,-73314.99603627107,flat
2026-01-06,-73414.99603627107,flat
2026-01-06,-73514.99603627107,flat
2026-01-07,-73614.99603627107,flat
2026-01-07,-73714.99603627107,flat
